season,week,gameday,away_team,home_team,away_score,home_score,away_spread_line,home_spread_line,pred_prob_home_cover,pred_home_covers,recommended_pick,home_off_epa_last_n,away_off_epa_last_n,home_def_epa_allowed_last_n,away_def_epa_allowed_last_n,home_pace_plays_last_n,away_pace_plays_last_n,home_ats_rate_last_n,away_ats_rate_last_n,home_point_diff_last_n,away_point_diff_last_n,home_score_for_last_n,away_score_for_last_n,home_score_against_last_n,away_score_against_last_n,home_rest,away_rest,total_line,pred_prob_total_over,pred_total_over,ou_pick,actual_home_covers,actual_result,was_correct,home_cover_margin,actual_total_over,was_correct_ou,pick_probability
2026,2,2026-09-21,NYG,LA,6.0,28.0,6.5,-6.5,0.4518266258672127,0,NYG to cover (+6.5),0.08860271968797977,0.07679744748229005,0.06067897916388534,-0.03558219890265181,65.6,62.0,0.2,0.6,-0.2,7.6,25.0,26.0,25.2,18.4,11,8,47.5,0.4808093473017549,0,Under 47.5,1.0,LA covered (-6.5),0.0,15.5,0.0,1.0,0.5481733741327873
2026,3,2026-09-27,LV,NO,,,3.0,-3.0,0.547383046753355,1,NO to cover (-3.0),0.04873051304649021,-0.17660899121900683,-0.13374649025747667,-0.1769076747792218,68.6,57.8,1.0,0.8,7.0,0.4,26.8,19.6,19.8,19.2,7,7,44.5,0.5006650238415383,1,Over 44.5,,,,,,,0.547383046753355
2026,3,2026-09-27,CAR,CLE,,,-2.5,2.5,0.45276387330905143,0,CAR to cover (-2.5),-0.12596864380261247,-0.05648110951815204,-0.012958002847817961,0.0006053952693526043,53.4,56.0,0.8,0.6,-2.8,-2.6,17.2,25.2,20.0,27.8,7,7,42.5,0.4593955173834786,0,Under 42.5,,,,,,,0.5472361266909486
2026,1,2026-09-13,NYJ,TEN,23.0,10.0,1.5,-1.5,0.5435619545139143,1,TEN to cover (-1.5),-0.06903124243715324,-0.28406222885145904,0.06854615085595296,0.27411158515141987,61.2,59.6,0.4,0.0,-7.2,-26.8,22.8,10.8,30.0,37.6,7,7,39.5,0.5280286754273152,1,Over 39.5,0.0,NYJ covered (+1.5),0.0,-14.5,0.0,0.0,0.5435619545139143
2026,3,2026-09-28,PHI,CHI,,,-3.5,3.5,0.4601594321421465,0,PHI to cover (-3.5),0.06680075188351674,-0.030710340290127692,0.100794658798919,0.0186501534970804,70.4,62.0,0.6,0.2,2.8,-0.8,25.2,19.4,22.4,20.2,8,8,43.5,0.46140231036017787,0,Under 43.5,,,,,,,0.5398405678578535
2026,3,2026-09-27,CIN,PIT,,,-3.5,3.5,0.5396004175891586,1,PIT to cover (+3.5),-0.26969680386795364,0.10112879923622972,-0.07946078161467852,-0.13216035490381137,64.0,63.6,0.4,0.8,-7.8,13.0,12.2,30.6,20.0,17.6,7,7,42.5,0.586227292685956,1,Over 42.5,,,,,,,0.5396004175891586
2026,1,2026-09-13,ARI,LAC,26.0,14.0,8.5,-8.5,0.5392026361418019,1,LAC to cover (-8.5),-0.09636391917472362,-0.012649858273583715,-0.08472022209988313,0.2632515289603513,61.2,57.6,0.4,0.0,-2.6,-19.0,14.4,18.0,17.0,37.0,7,7,47.5,0.575184042030151,1,Over 47.5,0.0,ARI covered (+8.5),0.0,-20.5,0.0,0.0,0.5392026361418019
2026,2,2026-09-20,GB,NYJ,20.0,17.0,-3.5,3.5,0.4626215215385881,0,GB to cover (-3.5),-0.15982432131473362,-0.022919815601621932,0.20903578537671738,0.102104306777042,60.2,59.4,0.2,0.0,-19.4,-11.4,13.4,18.4,32.8,29.8,7,7,44.5,0.5275681036483499,1,Over 44.5,1.0,NYJ covered (+3.5),0.0,0.5,0.0,0.0,0.537378478461412
2026,3,2026-09-27,NYJ,DET,,,6.5,-6.5,0.4632090622804007,0,NYJ to cover (+6.5),0.0029524158347838726,-0.14968775666459616,0.06379428886730236,0.09912514161706198,67.8,60.8,0.2,0.4,-4.8,-14.4,23.0,12.8,27.8,27.2,10,7,48.5,0.4704424102131734,0,Under 48.5,,,,,,,0.5367909377195993
2026,2,2026-09-20,SEA,ARI,31.0,7.0,-3.5,3.5,0.5330057139055,1,ARI to cover (+3.5),0.028551234554928685,0.09898878214874433,0.12674822044528963,-0.1830464230333709,59.2,59.8,0.2,0.8,-11.0,13.6,19.8,25.4,30.8,11.8,7,11,40.5,0.5255146451656301,1,Over 40.5,0.0,SEA covered (-3.5),0.0,-20.5,0.0,0.0,0.5330057139055
2026,2,2026-09-20,MIN,CHI,9.0,3.0,4.5,-4.5,0.5318385684229735,1,CHI to cover (-4.5),0.16438618513898512,-0.034042523622935826,0.1733628761193931,-0.24705032764552887,69.2,56.0,0.6,1.0,3.2,10.8,32.2,25.6,29.0,14.8,7,7,46.5,0.5385711472389184,1,Over 46.5,0.0,MIN covered (+4.5),0.0,-10.5,0.0,0.0,0.5318385684229735
2026,2,2026-09-20,CAR,ATL,34.0,3.0,-2.5,2.5,0.4690458303739652,0,CAR to cover (-2.5),-0.03659784040795827,-0.06478281112890308,-0.09398105896034967,0.11665037831038996,61.2,54.8,0.6,0.6,1.2,-8.2,22.8,23.0,21.6,31.2,7,7,43.5,0.5269989660147513,1,Over 43.5,0.0,CAR covered (-2.5),1.0,-28.5,0.0,0.0,0.5309541696260348
2026,1,2026-09-13,CHI,CAR,59.0,37.0,-3.0,3.0,0.4695115666333457,0,CHI to cover (-3.0),-0.07906395126991315,0.1026371584212368,0.056061805339704375,0.14923266329438512,53.6,67.2,0.6,0.6,-4.4,0.0,19.0,24.8,23.4,24.8,7,7,47.5,0.4328132327878804,0,Under 47.5,0.0,CHI covered (-3.0),1.0,-19.0,1.0,0.0,0.5304884333666543
2026,2,2026-09-20,IND,KC,30.0,33.0,6.0,-6.0,0.5287834127551145,1,KC to cover (-6.0),-0.1842899399565229,-0.1309072893079945,-0.14761186990383182,0.13393876679566863,53.8,57.4,0.4,0.4,-1.6,-11.0,15.6,22.6,17.2,33.6,6,7,46.5,0.4759525027119021,0,Under 46.5,0.0,IND covered (+6.0),0.0,-3.0,1.0,0.0,0.5287834127551145
2026,3,2026-09-27,LAC,BUF,,,7.0,-7.0,0.5267546365386662,1,BUF to cover (-7.0),0.269172332612969,-0.2776283742448844,0.0213873373334501,-0.06089360811962461,65.2,59.4,0.8,0.0,8.4,-11.4,33.8,10.0,25.4,21.4,10,7,50.5,0.5606482221236715,1,Over 50.5,,,,,,,0.5267546365386662
2026,1,2026-09-09,NE,SEA,10.0,13.0,3.0,-3.0,0.5258665671427294,1,SEA to cover (-3.0),0.07515036283270574,-0.07636665917207086,-0.26326522626862797,-0.27350190228096066,63.4,61.0,1.0,0.6,16.4,8.0,28.2,21.0,11.8,13.0,7,7,44.5,0.5151483371445237,1,Over 44.5,0.0,Push,0.0,0.0,0.0,0.0,0.5258665671427294
2026,2,2026-09-20,NO,BAL,24.0,17.0,8.5,-8.5,0.5253007437576208,1,BAL to cover (-8.5),0.22799564069561568,0.04020678532647098,-0.03163080066024643,-0.13495546962432492,54.0,68.0,0.6,1.0,10.6,6.2,30.8,26.0,20.2,19.8,7,7,45.5,0.5217787896462994,1,Over 45.5,0.0,NO covered (+8.5),0.0,-15.5,0.0,0.0,0.5253007437576208
2026,1,2026-09-14,DEN,KC,10.0,31.0,2.5,-2.5,0.477154087124404,0,DEN to cover (+2.5),-0.27575448193327645,-0.0800060969918013,-0.09392147542204533,-0.11590069497436381,53.6,63.0,0.2,0.6,-7.8,1.8,11.4,19.8,19.2,18.0,7,7,42.5,0.4662019579010297,0,Under 42.5,1.0,KC covered (-2.5),0.0,18.5,0.0,1.0,0.522845912875596
2026,3,2026-09-27,TEN,NYG,,,3.0,-3.0,0.479187719973599,0,TEN to cover (+3.0),-0.013096899453036626,-0.10565208633151055,0.02191614349632256,0.07182583056045029,59.6,58.6,0.6,0.4,4.8,-8.4,23.0,17.8,18.2,26.2,6,7,40.5,0.5517549055738553,1,Over 40.5,,,,,,,0.520812280026401
2026,1,2026-09-13,BUF,HOU,36.0,31.0,-1.5,1.5,0.480219761116731,0,BUF to cover (-1.5),-0.12947203701399285,0.12440695523828701,-0.2306323902813346,-0.08197094839821742,63.8,65.8,0.4,0.4,5.2,5.8,25.4,25.4,20.2,19.6,7,7,44.5,0.4239973160322957,0,Under 44.5,0.0,BUF covered (-1.5),1.0,-3.5,1.0,0.0,0.5197802388832691
2026,1,2026-09-13,GB,MIN,22.0,39.0,1.5,-1.5,0.4822452535993246,0,GB to cover (+1.5),0.03175303971837626,0.016509759218635837,-0.2985113311746964,0.13893507452041404,55.6,58.6,1.0,0.0,13.6,-9.6,24.0,19.2,10.4,28.8,7,7,46.5,0.6127467579188465,1,Over 46.5,1.0,MIN covered (-1.5),0.0,15.5,1.0,1.0,0.5177547464006754
2026,1,2026-09-10,SF,LA,27.0,7.0,3.5,-3.5,0.4838617850330443,0,SF to cover (+3.5),0.12080705323677635,-0.0046282273027276385,0.04805422873154841,0.1131242659734345,66.6,57.6,0.2,0.6,3.2,-3.2,28.4,24.4,25.2,27.6,7,7,47.5,0.4479547413887865,0,Under 47.5,0.0,SF covered (+3.5),1.0,-23.5,0.0,1.0,0.5161382149669558
2026,3,2026-09-27,HOU,IND,,,-2.5,2.5,0.4846936075901445,0,HOU to cover (-2.5),-0.08041265554795454,-0.1031544446163574,0.1880170425205287,-0.15160862021349947,58.4,70.0,0.4,0.2,-11.2,0.2,25.4,24.2,36.6,24.0,7,7,43.5,0.4794219347069568,0,Under 43.5,,,,,,,0.5153063924098555
2026,3,2026-09-27,BAL,DAL,,,-3.0,3.0,0.4884100553559413,0,BAL to cover (-3.0),0.11292474196753655,0.20974020282970912,0.24305288380750523,0.06000079457064822,60.4,57.6,0.2,0.4,-3.6,4.4,24.2,29.4,27.8,25.0,7,7,52.5,0.4872270417649883,0,Under 52.5,,,,,,,0.5115899446440587
2026,2,2026-09-20,WAS,DAL,20.0,37.0,3.5,-3.5,0.5111972012819362,1,DAL to cover (-3.5),0.0898554537209418,0.021748701884552468,0.2745434946452968,0.09816483888381347,63.4,55.0,0.0,0.8,-8.6,-1.0,22.0,23.2,30.6,24.2,7,7,51.5,0.3513932360583535,0,Under 51.5,1.0,DAL covered (-3.5),1.0,13.5,1.0,0.0,0.5111972012819362
2026,2,2026-09-20,PIT,NE,3.0,20.0,4.5,-4.5,0.5111654242522872,1,NE to cover (-4.5),-0.1702740598798767,-0.1562003722966162,-0.19156268974954496,-0.045263884088487374,63.6,64.6,0.4,0.6,1.8,-3.4,15.4,17.4,13.6,20.8,11,7,41.5,0.5164623943561003,1,Over 41.5,1.0,NE covered (-4.5),1.0,12.5,0.0,0.0,0.5111654242522872
2026,3,2026-09-24,ATL,GB,,,6.0,-6.0,0.49276742269150065,0,ATL to cover (+6.0),-0.07953304641039653,-0.1747442641023178,0.06074453294887516,-0.07658268077976645,55.8,61.2,0.0,0.4,-9.6,-5.2,19.2,17.6,28.8,22.8,4,4,44.5,0.40257364026197323,0,Under 44.5,,,,,,,0.5072325773084994
2026,2,2026-09-20,PHI,TEN,24.0,20.0,-7.0,7.0,0.5017717192340644,1,TEN to cover (+7.0),-0.07421336692525146,0.01943067392811565,0.11360170688159732,-0.021363554641157488,58.2,60.6,0.2,0.4,-10.2,0.6,18.6,20.4,28.8,19.8,7,7,39.5,0.5013178765656763,1,Over 39.5,1.0,TEN covered (+7.0),1.0,3.0,1.0,1.0,0.5017717192340644
2026,2,2026-09-20,JAX,DEN,13.0,20.0,2.5,-2.5,0.5012658195098052,1,DEN to cover (-2.5),-0.14217463367299793,0.1356003526875958,-0.1005473361021025,-0.10557739248691736,59.2,59.6,0.6,0.8,0.4,15.0,17.8,31.2,17.4,16.2,6,7,45.5,0.4903108414623691,0,Under 45.5,1.0,DEN covered (-2.5),1.0,4.5,0.0,1.0,0.5012658195098052
