season,week,gameday,away_team,home_team,away_score,home_score,away_spread_line,home_spread_line,pred_prob_home_cover,pred_home_covers,recommended_pick,home_off_epa_last_n,away_off_epa_last_n,home_def_epa_allowed_last_n,away_def_epa_allowed_last_n,home_pace_plays_last_n,away_pace_plays_last_n,home_ats_rate_last_n,away_ats_rate_last_n,home_point_diff_last_n,away_point_diff_last_n,home_score_for_last_n,away_score_for_last_n,home_score_against_last_n,away_score_against_last_n,home_rest,away_rest,total_line,pred_prob_total_over,pred_total_over,ou_pick,actual_home_covers,actual_result,was_correct,home_cover_margin,actual_total_over,was_correct_ou,pick_probability
2026,4,2026-10-04,IND,WAS,,,1.5,-1.5,0.4809409541632838,0,IND to cover (+1.5),0.08568320814992075,-0.1392624096390983,0.054926694514743524,-0.006523380468729828,50.5,59.0,1.0,0.5,0.0,-7.0,23.5,23.5,23.5,30.5,7,7,50.5,0.4860157829546596,0,Under 50.5,,,,,,,0.5190590458367161
2026,3,2026-09-24,ATL,GB,,,7.5,-7.5,0.5180965853916946,1,GB to cover (-7.5),-0.000219393894500014,-0.02644834596346977,0.14316088702742866,-0.07407869877414873,54.0,60.666666666666664,0.0,0.6666666666666666,-11.333333333333334,4.0,18.0,24.0,29.333333333333332,20.0,4,4,46.5,0.42417245392153957,0,Under 46.5,,,,,,,0.5180965853916946
2026,3,2026-09-27,CAR,CLE,,,-1.5,1.5,0.4825938875950764,0,CAR to cover (-1.5),-0.15164656015014955,-0.20201352829858157,-0.08563754130015566,0.022338615259535857,55.0,53.0,1.0,0.6666666666666666,2.0,-7.333333333333333,17.666666666666668,18.333333333333332,15.666666666666666,25.666666666666668,7,7,39.5,0.5349599330502375,1,Over 39.5,,,,,,,0.5174061124049236
2026,2,2026-09-20,NO,BAL,,,7.5,-7.5,0.5163539656847462,1,BAL to cover (-7.5),0.20462357343052967,0.05792773634646766,0.01771963232994822,-0.16879679376583465,52.5,63.5,0.5,1.0,8.75,8.0,28.25,25.0,19.5,17.0,7,7,46.5,0.5225890620695504,1,Over 46.5,,,,,,,0.5163539656847462
2026,1,2026-09-13,GB,MIN,,,-1.5,1.5,0.48369776090769,0,GB to cover (-1.5),0.03175303971837624,0.016509759218635817,-0.2985113311746964,0.13893507452041404,55.6,58.6,1.0,0.0,13.6,-9.6,24.0,19.2,10.4,28.8,7,7,45.5,0.6076395483308151,1,Over 45.5,,,,,,,0.51630223909231
2026,3,2026-09-27,BAL,DAL,,,-2.5,2.5,0.5153823152717684,1,DAL to cover (+2.5),0.03910143506277207,0.20368068749150928,0.2592125094737974,0.12665967895205926,65.33333333333333,57.666666666666664,0.0,0.3333333333333333,-9.0,3.6666666666666665,21.333333333333332,29.666666666666668,30.333333333333332,26.0,7,7,51.5,0.397503013595248,0,Under 51.5,,,,,,,0.5153823152717684
2026,2,2026-09-20,PHI,TEN,,,-4.5,4.5,0.4846478433565751,0,PHI to cover (-4.5),-0.06311076505501458,0.006534253206553382,0.09991460601067917,-0.041678641136463745,60.5,63.0,0.25,0.5,-9.5,0.25,20.75,19.5,30.25,19.25,7,7,42.5,0.45065985104480866,0,Under 42.5,,,,,,,0.5153521566434249
2026,1,2026-09-10,SF,LA,,,3.5,-3.5,0.49023988982545047,0,SF to cover (+3.5),0.12080705323677635,-0.004628227302727617,0.04805422873154839,0.11312426597343453,66.6,57.6,0.2,0.6,3.2,-3.2,28.4,24.4,25.2,27.6,7,7,48.5,0.4436592632068391,0,Under 48.5,,,,,,,0.5097601101745495
2026,2,2026-09-20,GB,NYJ,,,-5.5,5.5,0.5090287698398681,1,NYJ to cover (+5.5),-0.24186792923473444,0.015056649995081769,0.2909506753224465,0.13252980559124114,60.25,57.5,0.0,0.0,-27.5,-10.0,11.0,17.5,38.5,27.5,7,7,42.5,0.5489106759626732,1,Over 42.5,,,,,,,0.5090287698398681
2026,3,2026-09-27,LV,NO,,,3.5,-3.5,0.5079801789971682,1,NO to cover (-3.5),0.04175737178929282,-0.24913492134404777,-0.2617724400490518,-0.12919015558873806,64.33333333333333,56.0,1.0,0.6666666666666666,9.666666666666666,-8.0,26.666666666666668,15.0,17.0,23.0,7,7,42.5,0.5032791007836191,1,Over 42.5,,,,,,,0.5079801789971682
2026,3,2026-09-27,HOU,IND,,,-1.5,1.5,0.4946855628586031,0,HOU to cover (-1.5),-0.10510178849447649,-0.11244722962880231,0.12988336526579533,-0.29845950818479744,58.666666666666664,67.0,0.3333333333333333,0.3333333333333333,-11.666666666666666,6.666666666666667,24.666666666666668,28.0,36.333333333333336,21.333333333333332,7,7,45.5,0.5338358179968615,1,Over 45.5,,,,,,,0.5053144371413969
2026,3,2026-09-27,TEN,NYG,,,3.0,-3.0,0.5027982595298427,1,NYG to cover (-3.0),-0.0017217738061696304,-0.16155355128114704,-0.13370196407812115,0.05060100430784938,59.333333333333336,64.33333333333333,0.6666666666666666,0.3333333333333333,12.666666666666666,-8.333333333333334,27.0,19.666666666666668,14.333333333333334,28.0,6,7,44.5,0.5226247250272192,1,Over 44.5,,,,,,,0.5027982595298427
2026,2,2026-09-20,PIT,NE,,,4.5,-4.5,0.5023062809622139,1,NE to cover (-4.5),-0.1854355072147036,-0.11955634059764439,-0.25585416054512716,0.02367157446886952,62.75,65.5,0.5,0.5,3.0,-6.0,16.75,16.75,13.75,22.75,11,7,43.5,0.5347081911309113,1,Over 43.5,,,,,,,0.5023062809622139
