season,week,gameday,away_team,home_team,away_score,home_score,away_spread_line,home_spread_line,pred_prob_home_cover,pred_home_covers,recommended_pick,home_off_epa_last_n,away_off_epa_last_n,home_def_epa_allowed_last_n,away_def_epa_allowed_last_n,home_pace_plays_last_n,away_pace_plays_last_n,home_ats_rate_last_n,away_ats_rate_last_n,home_point_diff_last_n,away_point_diff_last_n,home_score_for_last_n,away_score_for_last_n,home_score_against_last_n,away_score_against_last_n,home_rest,away_rest,total_line,pred_prob_total_over,pred_total_over,ou_pick,actual_home_covers,actual_result,was_correct,home_cover_margin,actual_total_over,was_correct_ou,pick_probability
2025,14,2025-12-07,CIN,BUF,34,39,6.0,-6.0,0.3870413370994774,0,CIN to cover (+6.0),0.06740541060933714,0.012589627014486893,-0.017382606507124098,0.13142418391285596,64.4,65.4,0.6,0.4,3.4,-3.2,26.0,28.8,22.6,32.0,7,10,54.5,0.5267493922612717,1,Over 54.5,0.0,CIN covered (+6.0),1.0,-1.0,1.0,1.0,0.6129586629005226
2025,10,2025-11-09,NO,CAR,17,7,5.5,-5.5,0.3889421319776809,0,NO to cover (+5.5),0.0015307077767598488,-0.21659910559066362,0.08109585552733892,0.015716473287445975,61.0,54.8,0.8,0.2,-3.0,-10.0,19.0,14.4,22.0,24.4,7,7,38.5,0.5022528407905403,1,Over 38.5,0.0,NO covered (+5.5),1.0,-15.5,0.0,0.0,0.6110578680223191
2025,3,2025-09-18,MIA,BUF,21,31,12.5,-12.5,0.3905023202320692,0,MIA to cover (+12.5),0.19904632896292646,-0.029620121430473385,0.07478738463606452,0.0727365978295267,68.2,57.0,0.8,0.4,8.8,-2.8,31.6,20.8,22.8,23.6,4,4,50.5,0.4491783028172893,0,Under 50.5,0.0,MIA covered (+12.5),1.0,-2.5,1.0,0.0,0.6094976797679308
2025,5,2025-10-05,NE,BUF,23,20,7.5,-7.5,0.39431070790404993,0,NE to cover (+7.5),0.21267524228449766,0.10917960231297211,0.06387579140193538,0.0281936671754545,65.0,59.0,0.4,0.6,8.0,5.6,32.4,25.0,24.4,19.4,7,7,49.5,0.45901876728590535,0,Under 49.5,0.0,NE covered (+7.5),1.0,-10.5,0.0,1.0,0.60568929209595
2025,2,2025-09-14,CLE,BAL,17,41,12.5,-12.5,0.6054085896577213,1,BAL to cover (-12.5),0.25876249084795205,-0.3344121269801512,-0.0877912835263146,-0.002525745721936598,61.0,64.6,0.6,0.2,13.0,-15.0,31.8,8.4,18.8,23.4,7,7,46.5,0.5755641405293482,1,Over 46.5,1.0,BAL covered (-12.5),1.0,11.5,1.0,1.0,0.6054085896577213
2025,15,2025-12-14,BAL,CIN,24,0,-2.5,2.5,0.39661605601398897,0,BAL to cover (-2.5),-0.016535229905581504,-0.09378135733161516,0.11415634980826947,-0.09467103394927559,65.2,62.2,0.6,0.2,-4.0,1.0,28.0,21.8,32.0,20.8,7,7,51.5,0.46526914766664346,0,Under 51.5,0.0,BAL covered (-2.5),1.0,-21.5,0.0,1.0,0.603383943986011
2025,10,2025-11-10,PHI,GB,10,7,1.5,-1.5,0.39825554755709797,0,PHI to cover (+1.5),0.20780088048581766,0.11434611975811289,0.0672796491650976,0.03579605578641387,63.0,54.0,0.2,0.6,4.0,1.8,28.4,26.2,24.4,24.4,8,15,45.5,0.36150149209729426,0,Under 45.5,0.0,PHI covered (+1.5),1.0,-4.5,0.0,1.0,0.6017444524429021
2025,18,2026-01-04,DET,CHI,19,16,3.5,-3.5,0.40021295772673576,0,DET to cover (+3.5),0.13306394258432658,0.03311265446267533,0.01662748695899638,0.08138389624981704,67.8,61.8,0.6,0.2,6.4,-3.6,27.2,27.2,20.8,30.8,7,10,51.5,0.44130280003983485,0,Under 51.5,0.0,DET covered (+3.5),1.0,-6.5,0.0,1.0,0.5997870422732643
2025,11,2025-11-16,SF,ARI,41,22,-3.5,3.5,0.400437990622502,0,SF to cover (-3.5),-0.0268369787168967,0.07313666483710866,0.0378670681849413,0.19925318142200538,68.2,60.0,0.6,0.4,-4.2,-3.6,24.0,22.8,28.2,26.4,7,7,48.5,0.5133028101338567,1,Over 48.5,0.0,SF covered (-3.5),1.0,-15.5,1.0,1.0,0.599562009377498
2025,4,2025-09-25,SEA,ARI,23,20,-1.5,1.5,0.4017270892940104,0,SEA to cover (-1.5),0.07988328847486285,0.0038569430314190243,-0.02737475467775996,-0.07798171056158536,61.8,53.8,0.8,0.4,6.0,9.8,23.6,24.8,17.6,15.0,4,4,43.5,0.4737710854856321,0,Under 43.5,0.0,SEA covered (-1.5),1.0,-1.5,0.0,1.0,0.5982729107059896
2025,8,2025-10-26,CLE,NE,13,32,7.0,-7.0,0.5970578565519356,1,NE to cover (-7.0),0.14431685936661648,-0.15809664101027493,-0.0725682121673586,-0.11970623004689804,58.0,62.6,0.8,0.4,9.8,-2.8,27.0,16.0,17.2,18.8,7,7,40.5,0.5958583011285034,1,Over 40.5,1.0,NE covered (-7.0),1.0,12.0,1.0,1.0,0.5970578565519356
2025,16,2025-12-21,ATL,ARI,26,19,-2.5,2.5,0.40328237890871377,0,ATL to cover (-2.5),-0.03231542795229575,0.010035503142198698,0.15039856701848348,0.013767225417880419,66.8,61.6,0.2,0.4,-14.6,-3.8,20.0,22.6,34.6,26.4,7,10,48.5,0.4450574769499515,0,Under 48.5,0.0,ATL covered (-2.5),1.0,-4.5,0.0,1.0,0.5967176210912862
2025,17,2025-12-27,BAL,GB,41,24,2.5,-2.5,0.4042573628649151,0,BAL to cover (+2.5),0.12726413865003378,-0.012784805067462893,-0.0034734227610205754,-0.00036931181942722046,60.4,55.4,0.6,0.2,3.4,2.0,24.8,21.4,21.4,19.4,7,6,38.5,0.5723825080613558,1,Over 38.5,0.0,BAL covered (+2.5),1.0,-19.5,1.0,1.0,0.5957426371350849
2025,15,2025-12-14,TEN,SF,24,37,12.5,-12.5,0.595396541939617,1,SF to cover (-12.5),0.13107150440323312,-0.16383791250461185,0.049286608364514005,0.04901819598405144,61.2,57.6,0.8,0.8,8.4,-7.2,29.4,18.2,21.0,25.4,14,7,44.5,0.543435079200142,1,Over 44.5,1.0,SF covered (-12.5),1.0,0.5,1.0,1.0,0.595396541939617
2025,9,2025-11-03,ARI,DAL,27,17,3.5,-3.5,0.40649721064190936,0,ARI to cover (+3.5),0.21048991448249127,-0.025789477768520502,0.13151083741653463,0.045352209386873545,60.6,66.4,0.6,0.6,2.8,-2.6,34.4,21.2,31.6,23.8,8,15,53.5,0.41791428405572845,0,Under 53.5,0.0,ARI covered (+3.5),1.0,-13.5,0.0,1.0,0.5935027893580906
2025,18,2026-01-04,GB,MIN,3,16,12.5,-12.5,0.5925445012500881,1,MIN to cover (-12.5),-0.10024076599634724,0.1444773745434901,-0.26829556200438665,0.15582243525063982,52.6,56.4,0.8,0.4,5.8,-3.4,20.8,25.0,15.0,28.4,10,8,37.5,0.4422246824707969,0,Under 37.5,1.0,MIN covered (-12.5),1.0,0.5,0.0,1.0,0.5925445012500881
2025,12,2025-11-23,ATL,NO,24,10,1.5,-1.5,0.40908236232721207,0,ATL to cover (+1.5),-0.1939279071355584,-0.06507968046280137,-0.010023478551470654,0.09380342123659798,55.4,56.0,0.2,0.4,-10.4,-8.8,12.6,19.0,23.0,27.8,14,7,41.5,0.47494173561229247,0,Under 41.5,0.0,ATL covered (+1.5),1.0,-15.5,0.0,1.0,0.5909176376727879
2025,15,2025-12-14,BUF,NE,35,31,-2.5,2.5,0.4093073670728903,0,BUF to cover (-2.5),0.106150349716265,0.07211152999522548,-0.054517666968928125,-0.0006807298697419084,62.0,63.4,0.6,0.4,8.6,3.0,27.6,28.2,19.0,25.2,13,7,49.5,0.555367115440766,1,Over 49.5,0.0,BUF covered (-2.5),1.0,-1.5,1.0,1.0,0.5906926329271097
2025,17,2025-12-28,NYG,LV,34,10,-3.0,3.0,0.40989514198648147,0,NYG to cover (-3.0),-0.2438583087846855,-0.039686604590418506,0.03252869067418708,0.12256529433266801,52.4,62.6,0.4,0.4,-14.2,-8.6,12.4,19.2,26.6,27.8,7,7,40.5,0.5383514580270403,1,Over 40.5,0.0,NYG covered (-3.0),1.0,-21.0,1.0,1.0,0.5901048580135185
2025,9,2025-11-02,KC,BUF,21,28,-2.5,2.5,0.5899123699404312,1,BUF to cover (+2.5),0.14750533783098146,0.23252807575557868,-0.05124120531501264,-0.15433195270886463,57.2,65.8,0.2,0.8,8.0,15.8,27.2,30.8,19.2,15.0,7,6,53.5,0.4850503394016132,0,Under 53.5,1.0,BUF covered (+2.5),1.0,9.5,0.0,1.0,0.5899123699404312
2025,5,2025-10-05,WAS,LAC,27,10,2.5,-2.5,0.4108695541875081,0,WAS to cover (+2.5),-0.08453839157092848,0.06541285183824207,-0.09497898571073662,0.12615822077465866,60.6,61.8,0.6,0.4,-0.6,-3.2,20.0,26.0,20.6,29.2,7,7,47.5,0.43521230725329424,0,Under 47.5,0.0,WAS covered (+2.5),1.0,-19.5,0.0,1.0,0.589130445812492
2025,11,2025-11-16,HOU,TEN,16,13,-5.5,5.5,0.58901777706819,1,TEN to cover (+5.5),-0.17934929331944,0.04810094700906873,0.0958435269046458,-0.18993716101338556,56.0,70.4,0.4,0.6,-11.6,8.2,15.8,28.0,27.4,19.8,14,7,37.5,0.4776682189879844,0,Under 37.5,1.0,TEN covered (+5.5),1.0,2.5,0.0,1.0,0.58901777706819
2025,9,2025-11-02,SF,NYG,34,24,-2.5,2.5,0.4115877411914742,0,SF to cover (-2.5),0.005838275045838659,-0.007083021053793656,0.0648998796942043,0.11361718074731648,64.4,64.4,0.6,0.4,-2.2,-2.8,24.2,20.2,26.4,23.0,7,7,47.5,0.5041421198756979,1,Over 47.5,0.0,SF covered (-2.5),1.0,-7.5,1.0,1.0,0.5884122588085259
2025,7,2025-10-20,HOU,SEA,19,27,3.0,-3.0,0.5879996223732745,1,SEA to cover (-3.0),0.1455970853646523,0.02734434629814315,-0.004881150962480649,-0.14852082868350702,57.2,58.0,0.8,0.4,10.6,9.4,30.6,21.6,20.0,12.2,8,15,41.5,0.5801269487772679,1,Over 41.5,1.0,SEA covered (-3.0),1.0,5.0,1.0,1.0,0.5879996223732745
2025,10,2025-11-09,ATL,IND,25,31,6.5,-6.5,0.41223298965138,0,ATL to cover (+6.5),0.22393273336341263,-0.010268402448156947,-0.04728615572790566,0.04059328249295204,59.4,57.6,0.6,0.6,13.8,-3.6,33.4,20.2,19.6,23.8,7,7,48.5,0.5220510294005684,1,Over 48.5,0.0,ATL covered (+6.5),1.0,-0.5,1.0,1.0,0.58776701034862
2025,16,2025-12-21,PIT,DET,29,24,7.5,-7.5,0.41535604296109,0,PIT to cover (+7.5),0.055118720001650925,0.053627150472558595,0.07195501656716645,-0.030014638460387582,59.8,56.6,0.2,0.6,0.0,3.6,29.0,24.8,29.0,21.2,7,6,52.5,0.5220804299211849,1,Over 52.5,0.0,PIT covered (+7.5),1.0,-12.5,1.0,1.0,0.5846439570389099
2025,4,2025-09-28,CLE,DET,10,34,10.0,-10.0,0.5840616658098445,1,DET to cover (-10.0),0.16584069288133002,-0.25680594714451993,0.010285440895076622,-0.0006762876790163575,63.6,65.8,0.6,0.4,6.6,-12.8,33.0,11.8,26.4,24.6,6,7,44.5,0.50529885270979,1,Over 44.5,1.0,DET covered (-10.0),1.0,14.0,0.0,0.0,0.5840616658098445
2025,1,2025-09-07,CIN,CLE,17,16,-5.5,5.5,0.5821836062780456,1,CLE to cover (+5.5),-0.35661342176837707,0.11573291627809865,-0.0018374970532137492,-0.08305469469025384,64.2,66.8,0.0,0.8,-17.4,8.6,8.0,27.4,25.4,18.8,7,7,47.5,0.5358127134026399,1,Over 47.5,1.0,CLE covered (+5.5),1.0,4.5,0.0,0.0,0.5821836062780456
2025,11,2025-11-17,DAL,LV,33,16,-3.5,3.5,0.41814014520160386,0,DAL to cover (-3.5),-0.262501554537051,0.11665013145490932,0.019739678301770047,0.08590916615511127,53.6,60.0,0.6,0.4,-11.8,0.8,12.4,29.8,24.2,29.0,11,14,48.5,0.6049454104385341,1,Over 48.5,0.0,DAL covered (-3.5),1.0,-13.5,1.0,1.0,0.5818598547983962
2025,10,2025-11-09,BAL,MIN,27,19,-4.5,4.5,0.4182127126066679,0,BAL to cover (-4.5),-0.09077231319290636,-0.060593984686518665,0.13335693517760594,0.08263833018664621,60.2,56.0,0.4,0.4,-5.8,-5.8,20.2,18.2,26.0,24.0,7,10,48.5,0.46180289955064446,0,Under 48.5,0.0,BAL covered (-4.5),1.0,-3.5,0.0,1.0,0.5817872873933321
2025,12,2025-11-23,IND,KC,20,23,3.5,-3.5,0.4182257336446664,0,IND to cover (+3.5),0.16475533314538485,0.19876393860717448,-0.09466255918146536,-0.0180749782867419,63.6,62.2,0.6,0.4,11.0,8.2,25.8,31.6,14.8,23.4,7,14,50.5,0.4550626199808763,0,Under 50.5,0.0,IND covered (+3.5),1.0,-0.5,0.0,1.0,0.5817742663553336
2025,16,2025-12-21,NYJ,NO,6,29,6.5,-6.5,0.5804197852471494,1,NO to cover (-6.5),-0.030637623171668016,-0.17113768585500877,-0.14695173100662126,0.16513461864837556,65.4,60.2,0.8,0.4,-0.2,-15.0,17.6,16.2,17.8,31.2,7,7,39.5,0.46139402690173126,0,Under 39.5,1.0,NO covered (-6.5),1.0,16.5,0.0,1.0,0.5804197852471494
2025,8,2025-10-26,TB,NO,23,3,-4.5,4.5,0.4204125163995689,0,TB to cover (-4.5),-0.1004623214684475,0.028616193604137186,0.059655600332388946,-0.011797275512927566,60.2,60.8,0.4,0.4,-9.8,-1.0,18.2,26.2,28.0,27.2,7,6,46.5,0.4314002617861654,0,Under 46.5,0.0,TB covered (-4.5),1.0,-15.5,0.0,1.0,0.5795874836004311
2025,15,2025-12-14,NYJ,JAX,20,48,13.5,-13.5,0.5791994719819793,1,JAX to cover (-13.5),-0.051783930374140974,-0.19868006297163368,-0.23947870598294663,0.08318149926329321,59.8,55.6,0.8,0.6,12.8,-8.0,30.4,17.6,17.6,25.6,7,7,40.5,0.5479158262395376,1,Over 40.5,1.0,JAX covered (-13.5),1.0,14.5,1.0,1.0,0.5791994719819793
2025,3,2025-09-21,NO,SEA,13,44,7.5,-7.5,0.5778929706456088,1,SEA to cover (-7.5),-0.016741404309234646,-0.1494299755802531,-0.03514111035474356,0.13653688003032163,55.2,60.6,0.2,0.2,3.0,-13.8,20.8,12.6,17.8,26.4,7,7,41.5,0.5387022247789847,1,Over 41.5,1.0,SEA covered (-7.5),1.0,23.5,1.0,1.0,0.5778929706456088
2025,9,2025-10-30,BAL,MIA,28,6,-7.5,7.5,0.42279045732182496,0,BAL to cover (-7.5),-0.01994071392205607,-0.08941849664447947,0.0004023597613144747,0.20100790853042816,57.4,56.2,0.6,0.2,0.0,-11.8,23.6,18.6,23.6,30.4,4,4,51.5,0.487609567432272,0,Under 51.5,0.0,BAL covered (-7.5),1.0,-14.5,0.0,1.0,0.577209542678175
2025,2,2025-09-14,DEN,IND,28,29,-2.5,2.5,0.4228859445803478,0,DEN to cover (-2.5),0.017139478959486133,0.10048712080183211,-0.018368106182720563,-0.03411566910658383,71.0,61.0,0.4,0.2,1.2,1.8,28.6,23.2,27.4,21.4,7,7,43.5,0.4975472296800551,0,Under 43.5,1.0,IND covered (+2.5),0.0,3.5,1.0,0.0,0.5771140554196522
2025,10,2025-11-09,NYG,CHI,20,24,4.5,-4.5,0.42497873164380096,0,NYG to cover (+4.5),0.12325880954956774,0.06892912421870377,-0.02207769936924831,0.16429540547704904,65.4,61.6,0.8,0.4,1.0,-4.8,27.8,24.8,26.8,29.6,7,7,45.5,0.49303243376798056,0,Under 45.5,0.0,NYG covered (+4.5),1.0,-0.5,0.0,1.0,0.575021268356199
2025,6,2025-10-12,SEA,JAX,20,12,-1.5,1.5,0.4250167260239753,0,SEA to cover (-1.5),0.037664182203494725,0.08219342109788205,-0.07018615795276521,0.021976875522512762,61.8,56.8,0.8,0.6,5.4,8.2,25.4,29.2,20.0,21.0,6,7,47.5,0.46014970126064947,0,Under 47.5,0.0,SEA covered (-1.5),1.0,-6.5,0.0,1.0,0.5749832739760248
2025,5,2025-10-05,DAL,NYJ,37,22,1.5,-1.5,0.42697570284691994,0,DAL to cover (+1.5),-0.00989629047527405,0.08875300189064858,0.07746568778291155,0.22245435683497927,58.6,69.6,0.6,0.6,-3.6,-4.4,24.4,26.6,28.0,31.0,6,7,48.5,0.5499840861427351,1,Over 48.5,0.0,DAL covered (+1.5),1.0,-16.5,1.0,1.0,0.5730242971530801
2025,13,2025-12-01,NYG,NE,15,33,7.0,-7.0,0.5719224060362877,1,NE to cover (-7.0),0.08700789569089865,0.10671974146248941,-0.10267680783983602,0.2621045655039459,62.2,63.8,0.6,0.6,8.8,-9.2,27.4,22.2,18.6,31.4,8,8,46.5,0.5726106898500418,1,Over 46.5,1.0,NE covered (-7.0),1.0,11.0,1.0,1.0,0.5719224060362877
2025,3,2025-09-22,DET,BAL,38,30,4.5,-4.5,0.42870723166527375,0,DET to cover (+4.5),0.221526824042022,0.16462160138557733,-0.05741988410505726,0.06545504062604157,58.8,64.0,0.6,0.6,12.0,6.2,33.8,33.4,21.8,27.2,8,8,53.5,0.5363736530935976,1,Over 53.5,0.0,DET covered (+4.5),1.0,-12.5,1.0,1.0,0.5712927683347262
2025,21,2026-01-25,NE,DEN,10,7,-3.5,3.5,0.5712238373255282,1,DEN to cover (+3.5),0.015459807846320239,0.15282657859522336,-0.08382214832785907,-0.2196461435296881,64.2,61.0,0.6,1.0,4.0,17.8,25.2,30.4,21.2,12.6,8,7,43.5,0.46401995816946007,0,Under 43.5,1.0,DEN covered (+3.5),1.0,0.5,0.0,1.0,0.5712238373255282
2025,16,2025-12-21,LV,HOU,21,23,14.5,-14.5,0.42964656311124705,0,LV to cover (+14.5),0.01065524185258746,-0.27886794998160924,-0.13622582141149991,0.09098158643182522,63.8,53.2,0.8,0.2,8.2,-17.2,23.8,11.4,15.6,28.6,7,7,39.5,0.6229530935218568,1,Over 39.5,0.0,LV covered (+14.5),1.0,-12.5,1.0,1.0,0.570353436888753
2025,2,2025-09-14,JAX,CIN,27,31,3.5,-3.5,0.4301196852956269,0,JAX to cover (+3.5),0.06263920174714091,0.04880230394536204,-0.08999842903546103,0.023487760069976726,64.0,64.2,0.6,0.6,7.4,1.6,25.4,21.6,18.0,20.0,7,7,49.5,0.5375011643864881,1,Over 49.5,1.0,CIN covered (-3.5),0.0,0.5,1.0,1.0,0.5698803147043732
2025,12,2025-11-23,SEA,TEN,30,24,-12.5,12.5,0.5694467207797593,1,TEN to cover (+12.5),-0.19526650089454284,0.025154604778782563,0.09740604109137557,-0.14726935183856896,55.2,59.4,0.4,1.0,-12.4,12.0,14.0,29.6,26.4,17.6,7,7,41.5,0.5578717883534544,1,Over 41.5,1.0,TEN covered (+12.5),1.0,6.5,1.0,1.0,0.5694467207797593
2025,13,2025-11-30,ATL,NYJ,24,27,-3.0,3.0,0.43074708912656623,0,ATL to cover (-3.0),-0.09286646562061589,-0.06469371116420644,0.04772350788788536,0.03194597215136559,57.8,54.8,0.6,0.6,-5.0,-4.0,19.2,21.8,24.2,25.8,7,7,38.5,0.5132234482820828,1,Over 38.5,1.0,NYJ covered (+3.0),0.0,6.0,1.0,1.0,0.5692529108734338
2025,12,2025-11-23,PIT,CHI,28,31,3.0,-3.0,0.43140880678655463,0,PIT to cover (+3.0),0.11001127145156912,-0.0165840558419367,-0.007733878185766962,0.04337680725642233,67.8,56.2,0.6,0.4,1.8,0.4,26.4,25.4,24.6,25.0,7,7,46.5,0.4901387133110013,0,Under 46.5,0.0,Push,1.0,0.0,1.0,0.0,0.5685911932134453
2025,13,2025-11-30,LA,CAR,28,31,-10.0,10.0,0.568312009531036,1,CAR to cover (+10.0),-0.14855232512911754,0.14386477460392327,0.1347187175998928,-0.19677635736911328,56.6,60.0,0.4,0.8,-9.2,19.4,14.2,33.2,23.4,13.8,6,7,44.5,0.5813469115564984,1,Over 44.5,1.0,CAR covered (+10.0),1.0,13.0,1.0,1.0,0.568312009531036
2025,2,2025-09-14,ATL,MIN,22,6,3.5,-3.5,0.4318693028041101,0,ATL to cover (+3.5),-0.14351879955350655,0.05666088151491846,-0.0015631472349442205,0.010793862321035252,61.8,65.4,0.6,0.2,-6.4,3.6,19.8,26.2,26.2,22.6,6,7,44.5,0.4331564684772097,0,Under 44.5,0.0,ATL covered (+3.5),1.0,-19.5,0.0,1.0,0.5681306971958899
2025,5,2025-10-05,DEN,PHI,21,17,3.5,-3.5,0.43222363820376214,0,DEN to cover (+3.5),0.023533132259578295,0.019208153719283305,-0.12448238883029564,-0.045473127192645145,60.6,57.8,0.8,0.2,7.6,1.0,29.6,20.6,22.0,19.6,7,6,44.5,0.534343184749279,1,Over 44.5,0.0,DEN covered (+3.5),1.0,-7.5,0.0,0.0,0.5677763617962379
2025,15,2025-12-14,CLE,CHI,3,31,7.5,-7.5,0.5673307434811536,1,CHI to cover (-7.5),0.028505747127417373,-0.19242162736333332,0.003331390721061095,-0.16957120031946116,69.4,59.6,0.4,0.4,2.2,-4.0,23.8,19.4,21.6,23.4,7,7,38.5,0.44021044183864994,0,Under 38.5,1.0,CHI covered (-7.5),1.0,20.5,0.0,1.0,0.5673307434811536
2025,5,2025-10-05,TB,SEA,38,35,3.5,-3.5,0.4327862370084112,0,TB to cover (+3.5),0.049075535709233904,0.04535950052341571,-0.05254065467038551,-0.03119780857749711,56.6,60.4,0.6,0.4,9.8,-0.6,28.2,23.4,18.4,24.0,10,7,44.5,0.5879585584188858,1,Over 44.5,0.0,TB covered (+3.5),1.0,-6.5,1.0,1.0,0.5672137629915888
2025,6,2025-10-12,NE,NO,25,19,-3.5,3.5,0.432951050884053,0,NE to cover (-3.5),-0.056775133973199776,0.11486109666464325,0.027723979520768115,0.04940852175680427,66.2,58.6,0.4,0.6,-8.6,4.8,18.4,25.0,27.0,20.2,7,7,46.5,0.37547034259987905,0,Under 46.5,0.0,NE covered (-3.5),1.0,-2.5,0.0,1.0,0.5670489491159469
